TERM,CRN,COURSE_NO,SECT_TYPE,SECTION_NO,CAMPUS,SCHEDULE_TYPE,INSTRUCTIONAL_METHOD,MAX_ENROLLMENT,CURRENT_ENROLLMENT,SEAT_AVAIL,WAIT_CAP,WAIT_CURR,MEETING_TIMES,BEGIN_TIME,END_TIME,ROOM_NO,INS_ID
202110,13599,ENGL353,CLAS,L51,F,LC,English,30,20,10,0,0,Sun  Tue,14:00,15:20,C04-0221,12930
202110,13601,INTA461,CLAS,L51,F,LC,Arabic,45,42,3,0,0,Sun  Tue  Thr,13:00,13:50,GCR-23,14527
202110,13603,ARAB100,CLAS,L06,M,LC,Arabic,50,43,7,0,0,Sun  Tue  Thr,12:00,12:50,I09-B117,15291
202110,13604,CHME324,LAB,L01,M,LB,English,10,9,1,0,0,Mon,15:30,18:20,BCR-G224,12170
202110,13605,CMPE355,CLAS,L02,M,LC,English,30,36,-6,0,0,Sun  Tue  Thr,11:00,11:50,BCR-G209,11971
202110,13606,BIOM411,CLAS,L51,F,LC,English,0,16,-16,0,0,Mon  Wed,8:00,8:50,I06-F.CL.05,18116
202110,13607,TURK403,CLAS,L51,F,LC,Turkish,20,20,0,0,0,Mon  Wed,11:00,12:15,C11-0333,18681
202110,13608,MATH103,CLAS,L55,F,LC,English,37,33,4,0,0,Mon  Wed,14:00,15:15,C01-D215,18425
202110,13608,MATH103,CLAS,L55,F,LC,English,37,33,4,0,0,Sun,13:00,13:50,C01-E206,18425
202110,13609,LAWC215,CLAS,L52,F,LC,Arabic,55,53,2,0,0,Sun  Tue  Thr,12:00,12:50,I09-D204,17929
202110,13610,CMPE355,LAB,B04,M,LB,English,15,17,-2,0,0,Sun,15:30,18:20,B06-0111,10463
202110,13611,BIOM324,LAB,B52,F,LB,English,0,20,-20,0,0,Tue,11:00,13:50,C01-D115,15984
202110,13613,FIQH206,CLAS,L53,F,LC,Arabic,45,42,3,0,0,Sun  Tue  Thr,12:00,12:50,C11-0109,16417
202110,13614,MATH101,LAB,B57,F,LB,English,40,27,13,0,0,Sun,14:00,14:50,C01-D211,18651
202110,13616,DAWA407,CLAS,L02,M,LC,Arabic,5,4,1,0,0,Sun  Tue  Thr,11:00,11:50,H08-E111,18183
202110,13617,CVEN270,CLAS,L02,M,LC,English,35,19,16,0,0,Mon  Wed,8:00,8:50,BCR-I111,18550
202110,13618,ENGL202,CLAS,121,F,LC,English,27,20,7,0,0,Sun  Tue  Thr,10:00,10:50,D05-0328,16059
202110,13619,MATH102,CLAS,L04,M,LC,English,40,25,15,0,0,Sun  Tue  Thr,8:00,8:50,H08-D114,11802
202110,13620,LAWC203,CLAS,L52,F,CP,Arabic,30,37,-7,0,0,Mon  Wed,14:00,15:15,I09-BL002,16238
202110,13621,UNIV100,CLAS,126,F,LC,Arabic,30,27,3,0,0,Mon  Wed,14:00,15:15,GCR-21,11413
202110,13622,ENGL110,CLAS,13,M,LL,English,25,17,8,0,0,Mon  Wed,8:00,9:15,B05-0236,18113
202110,13622,ENGL110,CLAS,13,M,LL,English,25,17,8,0,0,Thr,9:00,10:50,B05-0123,18113
202110,13623,GEOG344,CLAS,L52,F,LC,Arabic,45,43,2,0,0,Sun  Tue  Thr,10:00,10:50,B04-0216,10191
202110,13624,MAKT406,CLAS,L02,M,LC,Arabic,40,14,26,0,0,Sun  Tue  Thr,12:00,12:50,H08-E203,14445
202110,13626,HIST217,CLAS,L51,F,LC,Arabic,50,17,33,0,0,Sun  Tue  Thr,11:00,11:50,C04-0215,19418
202110,13628,TURK402,CLAS,L51,F,LC,Turkish,20,20,0,0,0,Sun  Tue  Thr,11:00,11:50,C04-0243,18978
202110,13629,PUBH314,CLAS,L51,F,CP,English,20,2,18,0,0,Mon,11:00,11:50,I06-G.CL.05,15587
202110,13629,PUBH314,CLAS,L51,F,CP,English,20,2,18,0,0,Wed,8:00,13:50,-,15587
202110,13632,EDUC319,CLAS,L53,F,LC,Arabic,50,43,7,0,0,Sun  Tue,14:00,15:15,I10-B302,18653
202110,13634,CMPS101,LAB,B01,M,LB,English,0,0,0,0,0,Mon,17:00,19:50,BCR-H209,11897
202110,13636,ACCT222,CLAS,L55,F,LC,Arabic,25,14,11,0,0,Sun  Tue,14:00,15:15,H08-A111,14844
202110,13637,MECH213,LAB,L01,M,LB,English,15,13,2,0,0,Mon,14:00,16:50,H08-E218,10243
202110,13638,PULW611,CLAS,L01,M,LC,Arabic,32,19,13,0,0,Sun,17:00,19:50,I09-E207,13079
202110,13639,LAWC215,CLAS,L60,F,LC,Arabic,55,52,3,0,0,Mon  Wed,8:00,9:15,I09-F114,13031
202110,13641,CMPS101,CLAS,L01,M,LC,English,0,0,0,0,0,Sun  Tue,8:00,8:50,BCR-I110,11897
202110,13645,ENGL202,CLAS,122,F,LC,English,27,21,6,0,0,Sun  Tue  Thr,11:00,11:50,D05-0328,16157
202110,13646,CMPE355,LAB,B55,F,LB,English,15,17,-2,0,0,Mon,9:30,12:20,C07-0107,10512
202110,13647,PHIL110,CLAS,L51,F,LC,Arabic,50,15,35,0,0,Sun  Tue  Thr,10:00,10:50,C04-0102,18884
202110,13648,UNIV200,CLAS,L53,F,LC,Arabic,25,22,3,0,0,Mon  Wed,11:00,12:15,GCR-40,13645
202110,13649,EDPE410,CLAS,L51,F,FW,Arabic,45,43,2,0,0,Mon  Wed,9:30,10:45,I10-A305,19434
202110,13650,HIST121,CLAS,L09,M,LC,Arabic,55,43,12,0,0,Mon  Wed,14:00,15:15,I09-B116,15274
202110,13650,HIST121,CLAS,L09,M,LC,Arabic,55,43,12,0,0,Mon  Wed,14:00,15:15,I09-B116,15274
202110,13652,CMPE261,CLAS,L53,F,LC,English,40,40,0,0,0,Sun  Tue  Thr,11:00,11:50,GCR-24,10379
202110,13655,GEOG242,CLAS,L51,F,LC,English,45,5,40,0,0,Sun  Tue  Thr,13:00,13:50,C04-0217,10397
202110,13656,MATH102,LAB,B04,M,LB,English,40,25,15,0,0,Thr,9:00,9:50,BCR-I111,18651
202110,13658,ARCT210,CLAS,L52,F,LL,English,23,14,9,0,0,Mon  Wed,14:00,17:20,C07-0168,19451
202110,13659,ACCT331,CLAS,L55,F,LC,Arabic,35,33,2,0,0,Sun  Tue  Thr,11:00,11:50,H08-A221,14844
202110,13660,LAWC348,CLAS,L52,F,LC,Arabic,55,49,6,0,0,Sun  Tue,14:00,15:15,I09-E208,12404
202110,13662,LAWC314,CLAS,L01,M,LL,Arabic,60,52,8,0,0,Mon  Wed,14:00,15:15,I09-A208,19663
202110,13662,LAWC314,CLAS,L01,M,LL,Arabic,60,52,8,0,0,Sun,15:30,16:20,I09-B205,19663
202110,13663,BUAD801,CLAS,L01,M,LC,English,10,5,5,0,0,Tue,18:00,20:50,H08-D107,18405
202110,13664,CHME312,CLAS,L52,F,LC,English,25,21,4,0,0,Sun  Tue  Thr,11:00,11:50,C07-0237,18616
202110,13666,ENGL250,CLAS,144,F,LL,English,27,22,5,0,0,Mon  Wed,11:00,12:15,C07-0114,14435
202110,13666,ENGL250,CLAS,144,F,LL,English,27,22,5,0,0,Tue,11:00,12:50,C07-0114,14435
202110,13670,ENGL216,CLAS,L52,F,LC,English,30,23,7,0,0,Sun  Tue,14:00,15:15,C07-0138,15328
202110,13671,MAGT609,CLAS,L01,M,LC,English,25,9,16,0,0,Tue,18:00,20:50,H08-E111,18891
202110,13673,ENGLW002,CLAS,113,F,LC,English,27,22,5,0,0,Mon,9:30,10:50,C07-0212,17498
202110,13673,ENGLW002,CLAS,113,F,LC,English,27,22,5,0,0,Sun  Tue  Thr,10:00,10:50,C07-0212,17498
202110,13673,ENGLW002,CLAS,113,F,LC,English,27,22,5,0,0,Wed,9:30,10:50,D05-0121,17498
202110,13674,BIOL344,LAB,B52,F,LB,English,16,13,3,0,0,Thr,11:00,13:50,C01-C122,16668
202110,13676,CMPS251,CLAS,L53,F,LC,English,36,37,-1,0,0,Sun  Tue  Thr,11:00,11:50,C07-0151,11897
202110,13678,MECH333,LAB,B01,M,LB,English,15,12,3,0,0,Sun,8:00,10:50,BCR-I212,13800
202110,13679,CHME324,LAB,L54,F,LB,English,12,12,0,0,0,Thr,13:00,15:50,BCR-G224,12631
202110,13682,ENGL251,CLAS,118,F,LL,English,27,25,2,0,0,Mon  Wed,8:00,9:15,B04-0211,14896
202110,13682,ENGL251,CLAS,118,F,LL,English,27,25,2,0,0,Thr,9:00,10:50,B04-0211,14896
202110,13683,MATH021,CLAS,108,F,LL,English,24,28,-4,0,0,Sun  Tue,10:00,11:50,GCR-27,12298
202110,13684,CHME405,CLAS,L51,F,LC,English,30,29,1,0,0,Sun  Tue,11:00,11:50,C07-0142,11967
202110,13685,SPSC210,CLAS,L01,M,LC,English,9,2,7,0,0,Mon  Wed,14:00,15:30,-,15284
202110,13688,MAGT301,CLAS,L55,F,LC,Arabic,45,48,-3,0,0,Mon  Wed,17:00,18:15,H08-B203,15337
202110,13689,IENG460,LAB,B52,F,LB,English,12,14,-2,0,0,Tue,12:00,13:50,C07-0144,15193
202110,13693,ARAB100,CLAS,L77,F,LC,Arabic,50,24,26,0,0,Mon  Wed,8:00,9:15,GCR-30,14580
202110,13693,ARAB100,CLAS,L77,F,LC,Arabic,50,24,26,0,0,Mon  Wed,8:00,9:15,GCR-30,14580
202110,13699,ARAB100,CLAS,L07,M,LC,Arabic,50,41,9,0,0,Sun  Tue  Thr,12:00,12:50,H08-D205,15784
202110,13700,PHYS101,LAB,B51,F,LB,English,45,46,-1,0,0,Thr,12:00,12:50,C01-B226,19435
202110,13701,PHYS101,LAB,B01,M,LB,English,5,6,-1,0,0,Sun,14:00,14:50,BCR-G209,18149
202110,13702,PHYS102,LAB,B51,F,LB,English,20,9,11,0,0,Thr,11:00,11:50,C01-E203,15264
202110,13703,PHYS191,LAB,B51,F,LB,English,45,44,1,0,0,Thr,13:00,13:50,C01-D218,19435
202110,13704,PHYS191,LAB,B52,F,LB,English,45,43,2,0,0,Tue,13:00,13:50,C01-D217,19435
202110,13705,PHYS191,LAB,B53,F,LB,English,45,41,4,0,0,Sun,13:00,13:50,C01-E201,19435
202110,13706,PHYS191,LAB,B01,M,LB,English,40,37,3,0,0,Sun,14:00,14:50,BCR-G209,18149
202110,13707,PHYS191,LAB,B02,M,LB,English,45,40,5,0,0,Sun,13:00,13:50,BCR-I110,18149
202110,13708,PHYS191,LAB,B03,M,LB,English,45,30,15,0,0,Tue,14:00,14:50,BCR-C213,18149
202110,13709,PHYS191,LAB,B54,F,LB,English,45,26,19,0,0,Tue,13:00,13:50,C01-D211,13731
202110,13710,PHYS191,LAB,B04,M,LB,English,45,43,2,0,0,Sun,14:00,14:50,BCR-D222,19435
202110,13711,PHYS193,LAB,B51,F,LB,English,45,15,30,0,0,Thr,13:00,13:50,C01-D217,16625
202110,13712,PHYS193,LAB,B52,F,LB,English,45,25,20,0,0,Tue,13:00,13:50,C01-E201,16414
202110,13713,PHYS193,LAB,B01,M,LB,English,45,42,3,0,0,Sun,14:00,14:50,B05-0234,16625
202110,13714,PHYS193,LAB,B03,M,LB,English,45,28,17,0,0,Tue,14:00,14:50,B05-0234,16414
202110,13715,PHYS193,LAB,B02,M,LB,English,45,42,3,0,0,Sun,13:00,13:50,BCR-E113,16414
202110,13716,PHYS193,LAB,B53,F,LB,English,45,41,4,0,0,Sun,14:00,14:50,C01-B231,16414
202110,13717,PHYS110,LAB,B51,F,LB,English,45,48,-3,0,0,Thr,10:00,10:50,C01-E203,19435
202110,13718,GEOG346,CLAS,L02,M,LC,Arabic,20,2,18,0,0,Sun  Tue,9:00,9:50,BCR-D223,15321
202110,13719,GEOG346,LAB,B02,M,LB,Arabic,20,2,18,0,0,Thr,8:00,9:50,BCR-D223,15321
202110,13723,ACCT411,CLAS,L54,F,LC,English,40,21,19,0,0,Sun  Tue  Thr,8:00,8:50,H08-A103,14021
202110,13724,CHME313,CLAS,L53,F,LC,English,25,25,0,0,0,Sun  Tue  Thr,8:00,8:50,C07-0144,19429
202110,13725,INTA101,CLAS,L56,F,LC,Arabic,45,45,0,0,0,Mon  Wed,14:00,15:15,GCR-18,18145
202110,13726,ACCT110,CLAS,L61,F,LC,English,30,24,6,0,0,Mon  Wed,14:00,15:15,H08-A111,12265
202110,13727,INTA375,CLAS,L51,F,LC,Arabic,45,57,-12,0,0,Sun  Tue  Thr,12:00,12:50,GCR-12,18478
202110,13728,ACCT411,CLAS,L56,F,LC,Arabic,40,40,0,0,0,Mon  Wed,15:30,16:45,H08-A221,14345
202110,13729,SOWO360,CLAS,L54,F,LC,Arabic,35,37,-2,0,0,Mon  Wed,14:00,15:15,C07-0151,13391
202110,13731,SOCI469,CLAS,L55,F,SP,Arabic,9,9,0,0,0,,:,:,-,16642
202110,13733,POPL325,CLAS,L51,F,LC,Arabic,45,52,-7,0,0,Sun  Tue,15:30,16:45,GCR-09,19724
202110,13734,ACCT333,CLAS,L55,F,LC,Arabic,35,35,0,0,0,Sun  Tue  Thr,10:00,10:50,H08-A106,15438
202110,13735,ACCT116,CLAS,L53,F,LC,Arabic,20,20,0,0,0,Sun  Tue,14:00,15:15,H08-A103,17336
202110,13736,CHEM103,LAB,L71,F,LB,English,23,20,3,0,0,Sun,9:00,11:50,C01-B105,18708
202110,13739,MEDI604,CLAS,L01,M,LC,English,60,41,19,0,0,Mon  Wed,8:00,9:15,H12-0126,17142
202110,13743,CHEM103,LAB,L72,F,LB,English,23,23,0,0,0,Sun,12:00,14:50,C01-B105,13150
202110,13744,CHEM331,CLAS,L52,F,LC,English,30,24,6,0,0,Sun  Tue,9:00,9:50,C01-D211,14382
202110,13745,CHEM209,CLAS,L54,F,LC,English,45,44,1,0,0,Sun  Tue,13:00,13:50,C01-D218,10172
202110,13746,CHEM351,CLAS,L54,F,LC,English,45,45,0,0,0,Mon  Wed,11:00,12:15,C01-E201,18708
202110,13748,CHEM352,LAB,L61,F,LB,English,16,15,1,0,0,Wed,14:00,16:50,C01-B119,18771
202110,13750,ISLA690,CLAS,L09,M,TH,Arabic,1,1,0,0,0,,:,:,-,18144
202110,13751,ISLA690,CLAS,L10,M,TH,Arabic,1,1,0,0,0,,:,:,-,13505
202110,13752,ISLA690,CLAS,L20,M,TH,Arabic,1,1,0,0,0,,:,:,-,17114
202110,13753,GULF690,CLAS,L09,M,TH,English,3,1,2,0,0,,:,:,-,15130
202110,13754,GULF690,CLAS,L08,M,TH,English,3,1,2,0,0,,:,:,-,12491
202110,13755,MEDI601,CLAS,L01,M,LC,English,60,37,23,0,0,Mon  Wed,9:30,10:45,H12-0126,17142
202110,13755,MEDI601,CLAS,L01,M,LC,English,60,37,23,0,0,Tue,15:30,16:20,H12-0125,17142
202110,13756,MEDI602,CLAS,L01,M,LC,English,60,59,1,0,0,Sun  Tue,8:00,9:20,H12-0125,17142
202110,13757,FINA605,CLAS,L02,M,LC,English,30,14,16,0,0,Sun,18:00,20:50,H08-E114,14574
202110,13758,MEDI603,CLAS,L01,M,LC,English,60,39,21,0,0,Sun  Tue,10:00,11:20,H12-0125,17142
202110,13759,FINA613,CLAS,L01,M,LC,English,25,14,11,0,0,Mon,18:00,20:50,H08-D105,16702
202110,13760,ARAB391,CLAS,L52,F,LC,Arabic,35,15,20,0,0,Mon  Wed,11:00,12:15,C07-0138,10129
202110,13761,EDUC505,CLAS,L01,M,LC,Arabic,31,30,1,0,0,Sun,15:30,18:30,I10-A206,18674
202110,13762,EDUC505,CLAS,L02,M,LC,Arabic,31,16,15,0,0,Sun,15:30,18:20,I10-B206,14363
202110,13763,EDSE504,CLAS,L01,M,LC,Arabic,8,4,4,0,0,Mon,15:30,18:50,I10-A207,19613
202110,13764,EDSE506,CLAS,L01,M,LC,Arabic,10,5,5,0,0,Mon,15:30,18:50,I10-B205,18674
202110,13765,EDPR507,CLAS,L01,M,LC,Arabic,9,8,1,0,0,Mon,15:30,18:20,I10-E207,17603
202110,13766,LAWC329,CLAS,L02,M,LC,Arabic,55,42,13,0,0,Mon  Wed,15:30,16:45,I09-A208,19753
202110,13767,MEDI101,LAB,B03,M,LB,English,90,57,33,0,0,Thr,9:00,11:50,H12-0125,19336
202110,13768,MATH365,CLAS,L51,F,LL,English,25,20,5,0,0,Sun  Tue,15:30,17:20,C01-A201,14416
202110,13770,EDUC319,CLAS,L54,F,LC,Arabic,50,40,10,0,0,Sun  Tue  Thr,10:00,10:50,I10-B302,18653
202110,13771,EDEC501,CLAS,L01,M,LC,Arabic,25,12,13,0,0,Wed,15:30,18:20,I10-E205,17521
202110,13772,EPSY510,CLAS,L01,M,LC,Arabic,25,10,15,0,0,Wed,15:30,18:20,I10-B204,14365
202110,13775,IENG311,CLAS,L51,F,LC,English,30,26,4,0,0,Sun  Tue,8:00,8:50,C07-0252,15621
202110,13778,IENG311,LAB,B51,F,LB,English,20,19,1,0,0,Thr,8:00,10:50,C07-0243,10624
202110,13779,IENG350,CLAS,L51,F,LC,English,30,28,2,0,0,Sun  Tue,15:30,16:45,C07-0138,18099
202110,13781,IENG350,LAB,B51,F,LB,English,20,18,2,0,0,Thr,9:00,10:50,C07-0262,12921
202110,13783,QURS403,CLAS,L51,F,LC,Arabic,45,8,37,0,0,Mon  Wed,14:00,15:15,C11-0102,19742
202110,13784,DAWA222,CLAS,L51,F,LC,Arabic,45,28,17,0,0,Mon  Wed,14:00,15:15,C11-0109,15431
202110,13785,DENG699,CLAS,15,M,TH,English,0,1,-1,0,0,,:,:,-,12507
202110,13787,DENG699,CLAS,17,M,TH,English,0,1,-1,0,0,,:,:,-,12312
202110,13788,DENG699,CLAS,18,M,TH,English,0,1,-1,0,0,,:,:,-,12770
202110,13789,DENG699,CLAS,19,M,TH,English,0,1,-1,0,0,,:,:,-,15447
202110,13790,DENG699,CLAS,20,M,TH,English,0,1,-1,0,0,,:,:,-,14344
202110,13791,DENG699,CLAS,13,M,TH,English,0,1,-1,0,0,,:,:,-,11753
202110,13792,DENG699,CLAS,21,M,TH,English,0,1,-1,0,0,,:,:,-,11753
202110,13793,DENG699,CLAS,12,M,TH,English,0,1,-1,0,0,,:,:,-,13139
202110,13794,DENG699,CLAS,11,M,TH,English,0,1,-1,0,0,,:,:,-,13140
202110,13795,CHEM103,LAB,L61,F,LB,English,23,26,-3,0,0,Mon,9:30,12:20,C01-B105,16061
202110,13797,DENG699,CLAS,10,M,TH,English,0,1,-1,0,0,,:,:,-,17536
202110,13798,DENG699,CLAS,L45,M,TH,English,0,1,-1,0,0,,:,:,-,11971
202110,13800,EMP595,CLAS,L08,M,TH,English,0,1,-1,0,0,,:,:,-,15621
202110,13801,EMP595,CLAS,L09,M,TH,English,0,1,-1,0,0,,:,:,-,12982
202110,13802,EMP595,CLAS,L10,M,TH,English,0,1,-1,0,0,,:,:,-,13608
202110,13803,EMP595,CLAS,L11,M,TH,English,0,1,-1,0,0,,:,:,-,14321
202110,13804,EMP596,CLAS,L06,M,TH,English,0,1,-1,0,0,,:,:,-,10326
202110,13805,EMP596,CLAS,L07,M,TH,English,0,1,-1,0,0,,:,:,-,14321
202110,13806,EMP596,CLAS,L08,M,TH,English,0,1,-1,0,0,,:,:,-,12982
202110,13807,EMP596,CLAS,L09,M,TH,English,0,1,-1,0,0,,:,:,-,17613
202110,13808,EMP596,CLAS,L10,M,TH,English,0,1,-1,0,0,,:,:,-,10326
202110,13809,EMP596,CLAS,L11,M,TH,English,0,1,-1,0,0,,:,:,-,15312
202110,13810,EMP596,CLAS,L12,M,TH,English,0,1,-1,0,0,,:,:,-,13608
202110,13811,EMP596,CLAS,L13,M,TH,English,0,0,0,0,0,,:,:,-,14321
202110,13812,GENG695,CLAS,L30,M,TH,English,0,1,-1,0,0,,:,:,-,14321
202110,13813,GENG695,CLAS,L31,M,TH,English,0,1,-1,0,0,,:,:,-,13076
202110,13814,GENG695,CLAS,L34,M,TH,English,0,1,-1,0,0,,:,:,-,17520
202110,13815,ENGL157,CLAS,L52,F,LC,English,35,46,-11,0,0,Mon  Wed,15:30,16:45,C04-0217,12866
202110,13819,INTA375,CLAS,L01,M,LC,Arabic,45,51,-6,0,0,Sun  Tue  Thr,10:00,10:50,I09-B206,18478
202110,13822,ENGL111,CLAS,141,F,LL,English,27,24,3,0,0,Sun  Tue,17:00,18:20,C07-0110,13096
202110,13822,ENGL111,CLAS,141,F,LL,English,27,24,3,0,0,Wed,17:00,18:50,C07-0110,13096
202110,13823,GULF690,CLAS,L10,M,TH,English,1,1,0,0,0,,:,:,-,11805
202110,13826,DENG699,CLAS,14,M,TH,English,0,1,-1,0,0,,:,:,-,17613
202110,13827,DENG699,CLAS,22,M,TH,English,0,1,-1,0,0,,:,:,-,15303
202110,13829,DENG699,CLAS,24,M,TH,English,0,1,-1,0,0,,:,:,-,14315
202110,13832,ISLA600,CLAS,L02,M,LC,Arabic,20,2,18,0,0,Sun,17:00,19:50,H08-E218,17114
202110,13834,BIOL345,CLAS,L01,M,LC,English,10,5,5,0,0,Sun  Tue,15:30,16:45,BCR-C201,19374
202110,13837,FREN410,CLAS,L51,F,LC,French,20,7,13,0,0,Sun  Tue  Thr,9:00,9:50,B04-0208,18139
202110,13839,FINA607,CLAS,L01,M,LC,English,20,10,10,0,0,Tue,18:00,20:50,H08-D104,15419
202110,13840,MEDI406,CLAS,L01,M,IS,English,72,2,70,0,0,,:,:,-,15931
202110,13841,MEDI405,CLAS,L01,M,PR,English,72,3,69,0,0,,:,:,-,15931
202110,13842,ECON111,CLAS,L55,F,LC,Arabic,45,41,4,0,0,Mon  Wed,14:00,15:15,H08-B114,14334
202110,13844,ECON475,CLAS,L51,F,LC,Arabic,35,23,12,0,0,Mon  Wed,11:00,12:15,H08-C225,14334
202110,13846,MAGT302,CLAS,L56,F,LC,Arabic,40,39,1,0,0,Mon  Wed,11:00,12:15,H08-B212,15418
202110,13847,INTA415,CLAS,L51,F,LC,Arabic,45,47,-2,0,0,Mon  Wed,11:00,12:15,GCR-23,19261
202110,13849,MAKT403,CLAS,L54,F,LC,Arabic,47,47,0,0,0,Sun  Tue  Thr,12:00,12:50,H08-B108,18180
202110,13850,ENGL158,CLAS,L52,F,LC,English,35,41,-6,0,0,Mon  Wed,9:30,10:45,C11-0209,13662
202110,13855,STAT220,CLAS,L59,F,LC,English,35,32,3,0,0,Mon  Wed,8:00,9:15,H08-A113,16830
202110,13856,CMPS303,CLAS,L54,F,LC,Online (English),30,32,-2,0,0,,:,:,-,10500
202110,13857,CMPS303,CLAS,B57,F,LB,Online (English),30,32,-2,0,0,,:,:,-,10500
202110,13858,QURS201,CLAS,L61,F,LL,Arabic,15,13,2,0,0,Sun  Tue  Thr,8:00,8:50,C11-0112,11941
202110,13859,QURS200,CLAS,L53,F,LL,Arabic,15,15,0,0,0,Sun  Tue  Thr,8:00,8:50,C11-0247,19220
202110,13860,ELEC201,LAB,B53,F,LB,English,0,18,-18,0,0,Mon,15:30,18:20,BCR-G210,19785
202110,13861,DENG626,CLAS,L01,M,LC,English,20,25,-5,0,0,Wed,17:00,19:50,H08-D213,17613
202110,13863,SPED524,CLAS,L01,M,LC,Arabic,35,28,7,0,0,Tue,15:30,18:20,I10-B203,15761
202110,13864,EDPE450,CLAS,L01,M,LL,Arabic,20,21,-1,0,0,Sun  Tue,8:00,8:50,I10-B206,18699
202110,13864,EDPE450,LAB,L01,M,LL,Arabic,20,21,-1,0,0,Thr,11:00,13:50,-,18699
202110,13865,EDCI690,CLAS,L02,M,TH,English,7,7,0,0,0,,:,:,-,16802
202110,13866,EDCI608,CLAS,L01,M,LC,Arabic,20,6,14,0,0,Wed,15:30,18:20,I10-B205,18674
202110,13867,EDPE450,CLAS,L51,F,LL,Arabic,23,22,1,0,0,Sun    Thr,9:00,9:50,I10-E309,16235
202110,13867,EDPE450,LAB,L51,F,LL,Arabic,23,22,1,0,0,Thr,10:00,12:50,-,16235
202110,13868,EDPE430,CLAS,L54,F,SP,Arabic,6,6,0,0,0,Mon  Wed,14:00,15:15,-,18155
202110,13869,ACCT116,CLAS,L04,M,LC,Arabic,25,20,5,0,0,Sun  Tue  Thr,13:00,13:50,H08-D114,10354
202110,13870,EDPE450,CLAS,L52,F,LL,Arabic,23,19,4,0,0,Sun    Thr,9:00,9:50,I10-E309,16235
202110,13870,EDPE450,LAB,L52,F,LL,Arabic,23,19,4,0,0,Thr,10:00,12:50,-,16235
202110,13872,ARAB200,CLAS,L78,F,LC,Arabic,45,11,34,0,0,Mon  Wed,8:00,9:15,GCR-32,18754
202110,13873,CMPS151,CLAS,L54,F,LC,English,36,31,5,0,0,Mon  Wed,9:30,10:45,C07-0142,10152
202110,13874,CMPS151,LAB,B57,F,LB,English,18,16,2,0,0,Thr,12:00,13:50,C01-A221,19844
202110,13878,SPED524,CLAS,L02,M,LC,Arabic,35,18,17,0,0,Tue,15:30,18:20,I10-B205,16525
202110,13880,SOCI200,CLAS,L57,F,LC,Arabic,55,52,3,0,0,Mon  Wed,15:30,16:45,C01-D201,19407
202110,13883,ENGL203,CLAS,118,F,LC,English,27,17,10,0,0,Sun  Tue  Thr,15:30,16:20,D05-0328,15206
202110,13884,ENGL203,CLAS,119,F,LC,English,27,9,18,0,0,Sun  Tue  Thr,17:00,17:50,D05-0328,16239
202110,13885,ENGL203,CLAS,121,F,LC,English,27,22,5,0,0,Mon  Wed,8:00,9:15,D01-0204,10537
202110,13886,ENGL203,CLAS,7,M,LC,English,27,23,4,0,0,Sun  Tue  Thr,11:00,11:50,I09-A207,12799
202110,13887,ENGL203,CLAS,8,M,LC,English,27,20,7,0,0,Sun  Tue  Thr,12:00,12:50,I09-B116,12799
202110,13888,ENGL203,CLAS,9,M,LC,English,27,25,2,0,0,Mon  Wed,14:00,15:15,BCR-F224,19638
202110,13890,CHEM104,LAB,L53,F,LB,English,18,16,2,0,0,Thr,13:00,15:50,C01-B103,18669
202110,13892,CHEM103,LAB,L07,M,LB,English,24,21,3,0,0,Tue,8:00,10:50,BCR-E210,16274
202110,13893,CMPS151,LAB,B58,F,LB,English,18,16,2,0,0,Thr,15:30,17:20,C01-A221,18809
202110,13894,MCOM341,CLAS,L54,F,LL,Arabic,20,20,0,0,0,Sun  Tue,12:00,13:50,C04-0215,19243
202110,13895,MEDI899,CLAS,L03,M,LC,English,1,1,0,0,0,,:,:,-,16693
202110,13896,MEDI899,CLAS,L04,M,LC,English,1,1,0,0,0,,:,:,-,16693
202110,13897,BIOM899,CLAS,L02,M,TH,English,1,1,0,0,0,,:,:,-,10582
202110,13898,MCOM350,CLAS,L57,F,LL,Arabic,20,20,0,0,0,Sun  Tue,12:00,13:50,C04-0159,16496
202110,13899,PHAR660,CLAS,L51,F,SP,English,8,1,7,0,0,Mon,8:00,11:00,I06-F.CL.08,19336
202110,13901,MAGT306,CLAS,L53,F,LC,Arabic,45,41,4,0,0,Sun  Tue  Thr,8:00,8:50,H08-B203,13559
202110,13902,MEDI103,LAB,B52,F,LB,English,0,35,-35,0,0,Mon,11:00,13:50,-,11010
202110,13905,EDUC200,CLAS,L55,F,LC,Arabic,55,56,-1,0,0,Mon  Wed,14:00,15:15,I10-B302,16240
202110,13907,MATH101,CLAS,L58,F,LC,English,40,38,2,0,0,Mon  Wed,14:00,15:15,C01-B231,18651
202110,13908,MATH101,LAB,B58,F,LB,English,40,36,4,0,0,Thr,14:00,14:50,C01-B225,18651
202110,13910,MATH496,CLAS,L51,F,LC,English,0,7,-7,0,0,Sun  Tue,15:30,16:45,C01-B225,18074
202110,13911,ENGLR002,CLAS,111,F,LL,English,27,22,5,0,0,Mon  Wed,8:00,9:15,C07-0216,17498
202110,13911,ENGLR002,CLAS,111,F,LL,English,27,22,5,0,0,Sun    Thr,9:00,9:50,C07-0216,17498
202110,13911,ENGLR002,CLAS,111,F,LL,English,27,22,5,0,0,Tue,9:00,9:50,D05-0121,17498
